accepted,Scientific Name,Accepted Name,Jepson Common Name,Status,Jepson Link,CNPS Common Name,Family,Lifeform,CRPR,SRank,CESA,NatureServe Common Name,Species Group,NatureServe Global Rank,NatureServe Rounded Global Rank,U.S. Endangered Species Act Status,Distribution,View on NatureServe Explorer,searchName,genbank,seqs
1,Juncus hemiendytus var. abjectus,Juncus hemiendytus var. abjectus,Center Basin Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60368,Center Basin rush,Juncaceae,annual herb,4.3,S4,None,Dwarf Rush,Flowering Plants - Monocots,G5T5,T5,NA,"United States: CA, ID, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157123/Juncus_hemiendytus_var_abjectus,Juncus hemiendytus * abjectus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+hemiendytus+var.+abjectus%22%5BOrganism%5D+OR+%22Juncus+hemiendytus+var.+abjectus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus hemiendytus var. hemiendytus,Juncus hemiendytus var. hemiendytus,Hermann'S Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60369,NA,NA,NA,NA,NA,NA,Hermann's Dwarf Rush,Flowering Plants - Monocots,G5T5,T5,NA,"Canada: BC
United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135140/Juncus_hemiendytus_var_hemiendytus,Juncus hemiendytus * hemiendytus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+hemiendytus+var.+hemiendytus%22%5BOrganism%5D+OR+%22Juncus+hemiendytus+var.+hemiendytus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus howellii,Juncus howellii,Howell'S Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29666,NA,NA,NA,NA,NA,NA,Howell's Rush,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, ID, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153325/Juncus_howellii,Juncus howellii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+howellii%22%5BOrganism%5D+OR+%22Juncus+howellii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus interior,Juncus interior,Inland Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29668,inland rush,Juncaceae,perennial herb,2B.2,S1,None,Inland Rush,Flowering Plants - Monocots,G4,G4,NA,"Canada: BC, MB, ON, SK
United States: AL, AR, AZ, CA, CO, GA, IA, ID, IL, IN, KS, KY, LA, MN, MO, MS, MT, NC, ND, NE, NM, OH, OK, OR, SD, TN, TX, UT, VA, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133343/Juncus_interior,Juncus interior,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+interior%22%5BOrganism%5D+OR+%22Juncus+interior%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Juncus kelloggii,Juncus kelloggii,Kellogg'S Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29671,NA,NA,NA,NA,NA,NA,Kellogg's Rush,Flowering Plants - Monocots,G3?,G3,NA,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148399/Juncus_kelloggii,Juncus kelloggii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+kelloggii%22%5BOrganism%5D+OR+%22Juncus+kelloggii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,1
1,Juncus laccatus,Juncus laccatus,Shiny Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=79530,NA,NA,NA,NA,NA,NA,Slender Soft Rush,Flowering Plants - Monocots,G3G5,G4,NA,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.798683/Juncus_laccatus,Juncus laccatus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+laccatus%22%5BOrganism%5D+OR+%22Juncus+laccatus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,2
1,Juncus leiospermus,Juncus leiospermus,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29673,NA,NA,NA,NA,NA,NA,Red Bluff Rush,Flowering Plants - Monocots,G2,G2,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148678/Juncus_leiospermus,Juncus leiospermus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+leiospermus%22%5BOrganism%5D+OR+%22Juncus+leiospermus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus leiospermus var. ahartii,Juncus leiospermus var. ahartii,Ahart'S Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60373,Ahart's dwarf rush,Juncaceae,annual herb,1B.2,S1,None,Ahart's Rush,Flowering Plants - Monocots,G2T1,T1,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135485/Juncus_leiospermus_var_ahartii,Juncus leiospermus * ahartii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+leiospermus+var.+ahartii%22%5BOrganism%5D+OR+%22Juncus+leiospermus+var.+ahartii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus leiospermus var. leiospermus,Juncus leiospermus var. leiospermus,Red Bluff Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60374,Red Bluff dwarf rush,Juncaceae,annual herb,1B.1,S2,None,Red Bluff Rush,Flowering Plants - Monocots,G2T2,T2,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134163/Juncus_leiospermus_var_leiospermus,Juncus leiospermus * leiospermus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+leiospermus+var.+leiospermus%22%5BOrganism%5D+OR+%22Juncus+leiospermus+var.+leiospermus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus longistylis,Juncus longistylis,Long-Styled Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29677,NA,NA,NA,NA,NA,NA,Long-styled Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, NF, NT, ON, QC, SK
United States: AZ, CA, CO, ID, MI, MN, MT, ND, NE, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151982/Juncus_longistylis,Juncus longistylis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+longistylis%22%5BOrganism%5D+OR+%22Juncus+longistylis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,14
1,Juncus luciensis,Juncus luciensis,Santa Lucia Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29678,Santa Lucia dwarf rush,Juncaceae,annual herb,1B.2,S3,None,Santa Lucia Dwarf Rush,Flowering Plants - Monocots,G3,G3,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155102/Juncus_luciensis,Juncus luciensis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+luciensis%22%5BOrganism%5D+OR+%22Juncus+luciensis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus macrandrus,Juncus macrandrus,Long-Anthered Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29679,NA,NA,NA,NA,NA,NA,Long-anther Rush,Flowering Plants - Monocots,G3G4,G3,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149831/Juncus_macrandrus,Juncus macrandrus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+macrandrus%22%5BOrganism%5D+OR+%22Juncus+macrandrus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus macrophyllus,Juncus macrophyllus,Long-Leaved Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29680,NA,NA,NA,NA,NA,NA,Longleaf Rush,Flowering Plants - Monocots,G4,G4,NA,"United States: AZ, CA, NV, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150755/Juncus_macrophyllus,Juncus macrophyllus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+macrophyllus%22%5BOrganism%5D+OR+%22Juncus+macrophyllus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus marginatus,Juncus marginatus,Grassleaved Or Red-Anthered Rush,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29681,NA,NA,NA,NA,NA,NA,Grassleaf Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC, NS, ON
United States: AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, VA, VT, WI, WV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140520/Juncus_marginatus,Juncus marginatus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+marginatus%22%5BOrganism%5D+OR+%22Juncus+marginatus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Juncus mertensianus,Juncus mertensianus,Mertens' Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29685,NA,NA,NA,NA,NA,NA,Mertens' Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, NT, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146690/Juncus_mertensianus,Juncus mertensianus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+mertensianus%22%5BOrganism%5D+OR+%22Juncus+mertensianus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,10
1,Juncus mexicanus,Juncus mexicanus,Mexican Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29687,NA,NA,NA,NA,NA,NA,Mexican Rush,Flowering Plants - Monocots,G4G5,G4,NA,"United States: AZ, CA, NM, NV, OR, TX",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147894/Juncus_mexicanus,Juncus mexicanus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+mexicanus%22%5BOrganism%5D+OR+%22Juncus+mexicanus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Juncus nevadensis,Juncus nevadensis,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29689,NA,NA,NA,NA,NA,NA,Sierra Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, SK
United States: AZ, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137837/Juncus_nevadensis,Juncus nevadensis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+nevadensis%22%5BOrganism%5D+OR+%22Juncus+nevadensis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,7
1,Juncus nevadensis var. inventus,Juncus nevadensis var. inventus,Dune Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60386,Sierra rush,Juncaceae,perennial rhizomatous herb,2B.2,S1,None,Sierra Rush,Flowering Plants - Monocots,G5T3T4,T3,NA,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129591/Juncus_nevadensis_var_inventus,Juncus nevadensis * inventus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+nevadensis+var.+inventus%22%5BOrganism%5D+OR+%22Juncus+nevadensis+var.+inventus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus nevadensis var. nevadensis,Juncus nevadensis var. nevadensis,Nevada Or Sierran Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60387,NA,NA,NA,NA,NA,NA,Sierra Rush,Flowering Plants - Monocots,G5T4T5,T4,NA,"Canada: BC, SK
United States: CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152319/Juncus_nevadensis_var_nevadensis,Juncus nevadensis * nevadensis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+nevadensis+var.+nevadensis%22%5BOrganism%5D+OR+%22Juncus+nevadensis+var.+nevadensis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus nodosus,Juncus nodosus,Knotted Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29695,knotted rush,Juncaceae,perennial rhizomatous herb,2B.3,S3,None,Knotted Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, NB, NF, NS, NT, ON, PE, QC, SK, YT
United States: AK, CA, CO, CT, DE, IA, ID, IL, IN, MA, ME, MI, MN, MO, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SD, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150111/Juncus_nodosus,Juncus nodosus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+nodosus%22%5BOrganism%5D+OR+%22Juncus+nodosus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Juncus occidentalis,Juncus occidentalis,Western Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76520,NA,NA,NA,NA,NA,NA,Western Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: AZ, CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148623/Juncus_occidentalis,Juncus occidentalis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+occidentalis%22%5BOrganism%5D+OR+%22Juncus+occidentalis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,2
1,Juncus orthophyllus,Juncus orthophyllus,Straightleaved Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29698,NA,NA,NA,NA,NA,NA,Straightleaf Rush,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134777/Juncus_orthophyllus,Juncus orthophyllus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+orthophyllus%22%5BOrganism%5D+OR+%22Juncus+orthophyllus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus oxymeris,Juncus oxymeris,Pointed Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29699,NA,NA,NA,NA,NA,NA,Pointed Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138272/Juncus_oxymeris,Juncus oxymeris,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+oxymeris%22%5BOrganism%5D+OR+%22Juncus+oxymeris%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Juncus parryi,Juncus parryi,Parry'S Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29700,NA,NA,NA,NA,NA,NA,Parry's Rush,Flowering Plants - Monocots,G4G5,G4,NA,"Canada: AB, BC
United States: CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152968/Juncus_parryi,Juncus parryi,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+parryi%22%5BOrganism%5D+OR+%22Juncus+parryi%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,12
1,Juncus patens,Juncus patens,Spreading Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29701,NA,NA,NA,NA,NA,NA,Spreading Rush,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156889/Juncus_patens,Juncus patens,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+patens%22%5BOrganism%5D+OR+%22Juncus+patens%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus phaeocephalus,Juncus phaeocephalus,NA,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29703,NA,NA,NA,NA,NA,NA,Brown-head Rush,Flowering Plants - Monocots,G3G4,G3,NA,"United States: CA, ID, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136245/Juncus_phaeocephalus,Juncus phaeocephalus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+phaeocephalus%22%5BOrganism%5D+OR+%22Juncus+phaeocephalus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus phaeocephalus var. paniculatus,Juncus phaeocephalus var. paniculatus,Panicled Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60392,NA,NA,NA,NA,NA,NA,Brownhead Rush,Flowering Plants - Monocots,G3G4TNR,TNR,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148351/Juncus_phaeocephalus_var_paniculatus,Juncus phaeocephalus * paniculatus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+phaeocephalus+var.+paniculatus%22%5BOrganism%5D+OR+%22Juncus+phaeocephalus+var.+paniculatus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus phaeocephalus var. phaeocephalus,Juncus phaeocephalus var. phaeocephalus,Brownheaded Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60393,NA,NA,NA,NA,NA,NA,Brownhead Rush,Flowering Plants - Monocots,G3G4TNR,TNR,NA,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160127/Juncus_phaeocephalus_var_phaeocephalus,Juncus phaeocephalus * phaeocephalus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+phaeocephalus+var.+phaeocephalus%22%5BOrganism%5D+OR+%22Juncus+phaeocephalus+var.+phaeocephalus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus planifolius,Juncus planifolius,New Zealand Or Flat-Leaved Rush,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29704,NA,NA,NA,NA,NA,NA,Plane-leaf Rush,Flowering Plants - Monocots,GNR,GNR,NA,"United States: HI, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133344/Juncus_planifolius,Juncus planifolius,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+planifolius%22%5BOrganism%5D+OR+%22Juncus+planifolius%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus regelii,Juncus regelii,Regel'S Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29708,Regel's rush,Juncaceae,perennial rhizomatous herb,2B.3,S1,None,Regel's Rush,Flowering Plants - Monocots,G4,G4,NA,"Canada: AB, BC
United States: CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153479/Juncus_regelii,Juncus regelii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+regelii%22%5BOrganism%5D+OR+%22Juncus+regelii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Juncus rugulosus,Juncus rugulosus,Wrinkled Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29712,NA,NA,NA,NA,NA,NA,Wrinkled Rush,Flowering Plants - Monocots,G4G5,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151981/Juncus_rugulosus,Juncus rugulosus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+rugulosus%22%5BOrganism%5D+OR+%22Juncus+rugulosus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus saximontanus,Juncus saximontanus,Rocky Mountain Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29713,NA,NA,NA,NA,NA,NA,Rocky Mountain Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC, SK
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, SD, TX, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149830/Juncus_saximontanus,Juncus saximontanus,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+saximontanus%22%5BOrganism%5D+OR+%22Juncus+saximontanus%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,1
1,Juncus supiniformis,Juncus supiniformis,Hair-Leaved Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29723,hair-leaved rush,Juncaceae,perennial rhizomatous herb,2B.2,S1,None,Hairyleaf Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: AK, CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136586/Juncus_supiniformis,Juncus supiniformis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+supiniformis%22%5BOrganism%5D+OR+%22Juncus+supiniformis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,2
1,Juncus tenuis,Juncus tenuis,Poverty Or Slender Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29725,NA,NA,NA,NA,NA,NA,Slender Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, ON, PE, QC, SK
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155103/Juncus_tenuis,Juncus tenuis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+tenuis%22%5BOrganism%5D+OR+%22Juncus+tenuis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,28
1,Juncus textilis,Juncus textilis,Mat Or Basket Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29728,NA,NA,NA,NA,NA,NA,Basket Rush,Flowering Plants - Monocots,G5,G5,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147625/Juncus_textilis,Juncus textilis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+textilis%22%5BOrganism%5D+OR+%22Juncus+textilis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus tiehmii,Juncus tiehmii,Tiehm'S Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29729,NA,NA,NA,NA,NA,NA,Tiehm's Rush,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136946/Juncus_tiehmii,Juncus tiehmii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+tiehmii%22%5BOrganism%5D+OR+%22Juncus+tiehmii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,1
1,Juncus torreyi,Juncus torreyi,Torrey'S Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29730,NA,NA,NA,NA,NA,NA,Torrey's Rush,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, NB, ON, QC, SK
United States: AL, AR, AZ, CA, CO, DC, DE, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NJ, NM, NV, NY, OH, OK, OR, PA, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153208/Juncus_torreyi,Juncus torreyi,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+torreyi%22%5BOrganism%5D+OR+%22Juncus+torreyi%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Juncus triformis,Juncus triformis,Yosemite Dwarf Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29733,NA,NA,NA,NA,NA,NA,Yosemite Dwarf Rush,Flowering Plants - Monocots,G2G3,G2,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133313/Juncus_triformis,Juncus triformis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+triformis%22%5BOrganism%5D+OR+%22Juncus+triformis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus trilocularis,Juncus trilocularis,Foothill Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=98862,NA,NA,NA,NA,NA,NA,NA,Flowering Plants - Monocots,GNR,GNR,NA,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962317/Juncus_trilocularis,Juncus trilocularis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+trilocularis%22%5BOrganism%5D+OR+%22Juncus+trilocularis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Juncus uncialis,Juncus uncialis,Inch-High Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29738,NA,NA,NA,NA,NA,NA,Inch-high Rush,Flowering Plants - Monocots,G3G4,G3,NA,"United States: CA, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131234/Juncus_uncialis,Juncus uncialis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+uncialis%22%5BOrganism%5D+OR+%22Juncus+uncialis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,4
1,Juncus xiphioides,Juncus xiphioides,Iris-Leaved Rush,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29743,NA,NA,NA,NA,NA,NA,Irisleaf Rush,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, ID, NM, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153326/Juncus_xiphioides,Juncus xiphioides,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juncus+xiphioides%22%5BOrganism%5D+OR+%22Juncus+xiphioides%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,6
1,Juniperus californica,Juniperus californica,California Juniper,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29749,NA,NA,NA,NA,NA,NA,California Juniper,Conifers and relatives - Conifers,G4,G4,NA,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159719/Juniperus_californica,Juniperus californica,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Juniperus+californica%22%5BOrganism%5D+OR+%22Juniperus+californica%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,19
